-30.174,0.61474,6.0179,2,0.38357,1,0.38357,0.343089342063621,8.25482625482625e-05
-29.238,4.2374,5.6773,2,0.62307,1,0.62307,0.169270739152926,8.25482625482625e-05
-23.335,7.4414,1.2073,2,2.276,1,2.276,0.414547729377843,8.25482625482625e-05
-25.995,8.377,-3.684,2,0.95441,1,0.95441,0.471041949045999,8.25482625482625e-05
-29.831,-3.1271,-11.775,2,0.51989,1,0.51989,0.424013861178688,8.25482625482625e-05
-27.036,-9.0211,-11.648,2,0.39208,1,0.39208,0.430564506598154,8.25482625482625e-05
-34.808,-8.6983,-0.25876,2,0.36097,1,0.36097,0.39643490496809,8.25482625482625e-05
-34.81,-3.2866,-2.956,2,0.80019,1,0.80019,0.23370554767205,8.25482625482625e-05
-33.231,-3.3157,-6.7851,2,0.94244,1,0.94244,0.438833572247602,8.25482625482625e-05
-34.936,-4.1109,-6.9356,2,0.47189,1,0.47189,0.442286921463055,8.25482625482625e-05
-32.083,-12.262,9.0754,2,0.34814,1,0.34814,0.340422504393267,8.25482625482625e-05
-30.496,-12.319,10.445,2,1.1911,1,1.1911,0.445596198033816,8.25482625482625e-05
